hotel_name,hotel_rating,city,amenities,hotel_price
Green Palms Hotel,4.1,Ghaziabad,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Bar, Restaurant, Room service, Kitchen, Full-service laundry",4023.0
Hotel Krishna Sagar NH 24,3.7,Ghaziabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry",2170.0
Golden Tulip Vasundhara,4.1,Ghaziabad,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service",7370.0
Kinsfolk,4.0,Ghaziabad,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Room service, Kitchen, Full-service laundry, 0, 0",1275.0
Rosellia Banquets & Suites,4.5,Ghaziabad,"0, 0, 0, 0, 0, 0, 0, 0, 0",1904.0
Hotel frank Inn,3.6,Ghaziabad,"3-star hotel, Free Wi-Fi, Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry, Kid-friendly, 0",651.0
Hotel Royal Residency,3.6,Ghaziabad,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry",1600.0
Clarks Inn Kaushambi,3.2,Ghaziabad,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly",1791.0
Ace Manor (L'ELEGANT Hotel & Banquet),3.8,Ghaziabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry",1906.0
Hotel Krishna Sagar,4.0,Ghaziabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry",3819.0
Bharat Guest House by Golden Plate,4.2,Ghaziabad,"0, 0, 0, 0, 0, 0, 0, 0, 0",2464.0
Itsy by Treebo - Royal Galaxy,4.0,Allahabad,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Pet-friendly, Room service, Kitchen, Full-service laundry, 0",1342.0
Hotel Ravisha Continental,4.0,Allahabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly",3486.0
Hotel Triveni Darshan,4.1,Allahabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",1429.0
The Prayaraj House,3.0,Allahabad,"Sleeps 9, 3 bedrooms, Air conditioning, Fireplace, Cable TV, Paid parking, No crib, No elevator, No fitness center",1216.0
Hotel Prayag,3.5,Allahabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen",1680.0
Grand Continental Hotel,4.1,Allahabad,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",4309.0
"Hotel Kanha Shyam, Prayagraj",4.1,Allahabad,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Spa, Bar, Restaurant",4375.0
WelcomHeritage Badi Kothi,4.3,Allahabad,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, 0",6738.0
Hotel Hira Inn,4.8,Allahabad,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Full-service laundry, 0, 0",3226.0
Luxmi Hotel,2.9,Allahabad,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly",646.0
Hotel Milan (A Boutique Hotel),3.6,Allahabad,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle",1572.0
Hotel Haidri Inn,3.4,Allahabad,"Free Wi-Fi, Free parking, Pool, Air conditioning, Room service, Kitchen, Full-service laundry, 0, 0",569.0
Orchard One Hotel,3.9,Allahabad,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly, 0",3040.0
City Hotel,3.1,Allahabad,"2-star hotel, Free Wi-Fi, Pool, Air conditioning, Pet-friendly, Restaurant, Kitchen, Full-service laundry, Kid-friendly",816.0
Hotel Fortune Suites,4.9,Allahabad,"0, 0, 0, 0, 0, 0, 0, 0, 0",1736.0
Hotel Prayag Inn,3.9,Allahabad,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle",2470.0
Advantage Inn,4.6,Allahabad,"Free breakfast, Free Wi-Fi, Free parking, Pool, Room service, Full-service laundry, Smoke-free, 0, 0",2423.0
Landmark Inn,4.3,Allahabad,"Free breakfast, Free Wi-Fi, Paid parking, Room service, Kitchen, Full-service laundry, Kid-friendly, 0, 0",2622.0
"Millennium Inn, Prayagraj",4.2,Allahabad,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",4631.0
Stay Inn Hotel,3.7,Allahabad,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly",1535.0
Treebo Trend Grand Town House,4.2,Faridabad,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",1578.0
Hotel Sewa Grand,3.6,Faridabad,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen",2963.0
Vibe By The LaLiT Traveller,4.0,Faridabad,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant",2763.0
Goldfinch Hotel Delhi NCR,3.9,Faridabad,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant",3829.0
Vivanta Surajkund,4.5,Faridabad,"5-star hotel, Breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa",6946.0
"Radisson Blu Hotel, Faridabad",4.6,Faridabad,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",6437.0
Hotel Delite,3.9,Faridabad,"Free breakfast, Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly, 0",2940.0
Park Plaza Faridabad,4.1,Faridabad,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",7252.0
Lavit Hotel,4.2,Faridabad,"0, 0, 0, 0, 0, 0, 0, 0, 0",2329.0
Sarovar Portico Surajkund,3.9,Faridabad,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service, Airport shuttle",4021.0
Ceremony Hotel and Banquets,4.1,Faridabad,"0, 0, 0, 0, 0, 0, 0, 0, 0",1282.0
Ginger Faridabad,3.6,Faridabad,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Breakfast, Full-service laundry, Kid-friendly, 0",3023.0
Hotel Bay Laurel Retreat,4.3,Faridabad,"Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, 0, 0",3724.0
SKY MANSION,4.3,Faridabad,"Free Wi-Fi, 0, 0, 0, 0, 0, 0, 0, 0",3344.0
Hotel View - A Boutique Hotel,4.2,Faridabad,"0, 0, 0, 0, 0, 0, 0, 0, 0",1337.0
Hotel Saffron Kiran,3.9,Faridabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Bar, Restaurant, Room service",3004.0
Canary Inn,3.9,Hazaribagh,"0, 0, 0, 0, 0, 0, 0, 0, 0",3483.0
Hotel Nikunj,4.0,Hazaribagh,"Free Wi-Fi, Paid parking, Room service, Kitchen, Full-service laundry, 0, 0, 0, 0",2722.0
Hotel Hill Side,3.8,Hazaribagh,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Kitchen, Full-service laundry, 0, 0, 0",1411.0
Hotel Skylok,3.3,Hazaribagh,"Free Wi-Fi, Kitchen, Full-service laundry, Kid-friendly, 0, 0, 0, 0, 0",6771.0
Hotel Sri Vinayak,3.8,Hazaribagh,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Kitchen, Full-service laundry",4272.0
Hotel Aranya Vihar,4.2,Hazaribagh,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry",2563.0
Hotel Samrat Inn,3.6,Hazaribagh,"Free Wi-Fi, Paid parking, Air conditioning, Kitchen, Full-service laundry, Kid-friendly, 0, 0, 0",3515.0
Hotel AK International,3.6,Hazaribagh,"0, 0, 0, 0, 0, 0, 0, 0, 0",4060.0
Hotel Yamuna palace,3.6,Hazaribagh,"Free Wi-Fi, Paid parking, Air conditioning, Kitchen, Full-service laundry, 0, 0, 0, 0",2079.0
Hotel Nandgaon & Highway Delight Veg. Restaurant,3.8,Hazaribagh,"3-star hotel, Free breakfast, Free parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry, Kid-friendly, 0",1526.0
Hotel Bhandara Park,4.0,Hazaribagh,"Free Wi-Fi, Kitchen, Full-service laundry, 0, 0, 0, 0, 0, 0",2527.0
"Manokamna Restaurant, Bar & Lodge",3.7,Hazaribagh,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly, 0, 0",5123.0
Hotel Om Inn,4.9,Gandhinagar,"0, 0, 0, 0, 0, 0, 0, 0, 0",2240.0
Hotel The Grand Vinayak,4.3,Gandhinagar,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible, Smoke-free",2034.0
Hotel Green City,4.2,Gandhinagar,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible",1818.0
Infocity Club And Resort,4.2,Gandhinagar,"Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Kitchen, Accessible",3640.0
Hotel Prominent Corporate Residency,4.3,Gandhinagar,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Kitchen",4256.0
7 Wonders Hotel & Restaurant,4.1,Gandhinagar,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly",2190.0
Hotel Midway Residency,3.5,Gandhinagar,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle, Full-service laundry",1454.0
"Fortune Inn Haveli, Gandhinagar - Member ITC's hotel group",4.4,Gandhinagar,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service",7224.0
Skylon Hotel,4.4,Gandhinagar,"Pool, Air conditioning, Wi-Fi, Paid parking, Restaurant, Kid-friendly, Smoke-free, 0, 0",1698.0
The Leela Gandhinagar,4.6,Gandhinagar,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",11682.0
Hotel Middletown,4.0,Gandhinagar,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly, 0",1904.0
Super OYO Hotel Siddharth Inn,3.8,Gandhinagar,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Kitchen, Full-service laundry",1315.0
Cambay Sapphire Gandhinagar,3.4,Gandhinagar,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",4284.0
Hotel Berlin - Gandhinagar,3.8,Gandhinagar,"Free breakfast, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly",1853.0
Hotel tulsi palace,3.7,Gandhinagar,"0, 0, 0, 0, 0, 0, 0, 0, 0",1230.0
Hotel President Inn,3.8,Gandhinagar,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Room service, Kitchen, Full-service laundry, Smoke-free",2194.0
"FabHotel Siddharth Corporate - Hotels in Vavol, Gandhinagar",4.2,Gandhinagar,"Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Room service, Full-service laundry, Kid-friendly, 0, 0",1916.0
HOTEL HILL CITY,4.4,Gandhinagar,"Free Wi-Fi, Paid parking, Air conditioning, Room service, Airport shuttle, Full-service laundry, 0, 0, 0",2240.0
Perfect Room in Perfect Bungalow,3.6,Gandhinagar,"Sleeps 16, 4 bedrooms, Air conditioning, Fireplace, Cable TV, Paid parking, Free Wi-Fi, No crib, No elevator",3710.0
Rooms in a Fully Furnished Bungalow,4.1,Gandhinagar,"Villa, Sleeps 3, 1 bedroom, Air conditioning, Fireplace, Paid parking, Free Wi-Fi, No crib, No elevator",5600.0
FabHotel Prime Blue Moon,4.2,Gandhinagar,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly",3312.0
Hotel Siddharth inn,3.9,Gandhinagar,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly, 0",2333.0
Hotel TRIDEV,4.0,Varanasi,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Fitness center, Restaurant, Room service, Airport shuttle",3808.0
"Hotel Surya, Kaiser Palace",4.2,Varanasi,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Spa, Bar",4214.0
Varanasi Villa,4.4,Varanasi,"Sleeps 24, 12 bedrooms, 12 bathrooms, Air conditioning, Kid-friendly, Kitchen, Pet-friendly, Free Wi-Fi, No fitness center",2778.0
Hotel Four Element,4.4,Varanasi,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Full-service laundry, Accessible, 0",3566.0
goSTOPS Varanasi,4.2,Varanasi,"2-star hotel, Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Pet-friendly, Restaurant, Airport shuttle, Full-service laundry",978.0
Radisson Hotel Varanasi,4.2,Varanasi,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",7824.0
Pearl Courtyard,4.3,Varanasi,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",6957.0
Hotel Yash Residency Near Assi Ghat & BHU,3.8,Varanasi,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Pet-friendly, Room service, Full-service laundry, Accessible",1338.0
Royal Guest House,4.1,Varanasi,"3-star hotel, Breakfast, Free Wi-Fi, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle, Full-service laundry",1009.0
Hotel Satkar,4.8,Varanasi,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, 0",2528.0
"Rahi Tourist Bungalow, Varanasi",3.9,Varanasi,"2-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen",1082.0
The Pinnacle Inn Sarnath - Best 4 Star Hotel in Sarnath,4.1,Varanasi,"Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant, Room service",4627.0
Hotel Costa River,4.0,Varanasi,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",3020.0
Green Villa Kashi,3.1,Varanasi,"Sleeps 2, 1 bedroom, Air conditioning, Paid parking, Free Wi-Fi, No crib, No elevator, No fireplace, No fitness center",1313.0
BlueBells Varanasi,3.3,Varanasi,"Sleeps 11, 3 bedrooms, Air conditioning, Fireplace, Paid parking, Free Wi-Fi, No crib, No elevator, No fitness center",2700.0
Hotel Ganges Grand - Varanasi,4.0,Varanasi,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",5914.0
Hotel Le Lotus Grand,4.2,Varanasi,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Business center",2889.0
Family Guest House,4.5,Varanasi,"1-star hotel, Breakfast, Free Wi-Fi, Pool, Air conditioning, Spa, Paid parking, Bar, Restaurant",725.0
Leela Guest House,3.6,Varanasi,"3-star hotel, Free Wi-Fi, Pool, Air conditioning, Restaurant, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly",914.0
Villa Benares,4.2,Varanasi,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle, Full-service laundry",2910.0
Hotel Uday Palace Varanasi,4.1,Varanasi,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",2922.0
Hotel Radiance Courtyard,4.4,Varanasi,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible",3941.0
"The Fern Residency, Noida",4.1,Noida,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, 0",5278.0
Treebo Trend Noida Grand,4.0,Noida,"Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry, Business center, 0",2371.0
Noida Suites,3.7,Noida,"Sleeps 5, 2 bedrooms, Air conditioning, Elevator, Fireplace, Kitchen, Cable TV, Paid parking, Free Wi-Fi",2036.0
Radisson Noida,4.3,Noida,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",3584.0
Regenta Central Noida,3.8,Noida,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service, Airport shuttle",4255.0
Taj Studios Private Luxury Studio Apartment Central Noida,2.9,Noida,"Sleeps 2, 1 bedroom, Air conditioning, Elevator, Fireplace, Kitchen, Cable TV, Paid parking, Free Wi-Fi",2081.0
Hotel White Castle,3.9,Noida,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",800.0
"Fortune Sector 27, Noida - Member ITC's hotel group",4.1,Noida,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",7196.0
Hyphen Business Hotels,3.8,Noida,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle",2487.0
Park Ascent,4.2,Noida,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service",6215.0
Mosaic Hotel Noida,4.1,Noida,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant",6946.0
The Taj Studios .Com,4.0,Noida,"0, 0, 0, 0, 0, 0, 0, 0, 0",2535.0
Shacon Suites,4.6,Noida,"Free Wi-Fi, Kitchen, Full-service laundry, Kid-friendly, 0, 0, 0, 0, 0",2785.0
The G8,4.0,Noida,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle",4616.0
Hotel Noida International,3.6,Noida,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",1288.0
Hotel The Emporio A Corporate Suites,4.9,Noida,"0, 0, 0, 0, 0, 0, 0, 0, 0",3347.0
Hotel Malhar Haveli,4.2,Noida,"3-star hotel, Breakfast, Paid parking, Air conditioning, Wi-Fi, Restaurant, Kitchen, Airport shuttle, Full-service laundry",3239.0
Ahuja Residency Noida,4.3,Noida,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",3351.0
The Amaya Inn,4.0,Noida,"Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry, 0, 0",2427.0
Treebo Trend House Inn - Hotel in Noida,3.7,Noida,"3-star hotel, Free breakfast, Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Business center",2378.0
Hotel Tri Sea,4.1,Kanyakumari,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Spa, Restaurant, Room service",2215.0
Hotel Ocean Heritage,4.0,Kanyakumari,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Beach access, Restaurant, Room service, Airport shuttle, Full-service laundry",2800.0
Hotel Sea Land,4.4,Kanyakumari,"Free Wi-Fi, Paid parking, Pool, Beach access, Kitchen, Full-service laundry, 0, 0, 0",1738.0
The Gopinivas Grand,4.5,Kanyakumari,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Beach access, Restaurant, Room service, Full-service laundry",2240.0
Sparsa Kanyakumari,3.8,Kanyakumari,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",2192.0
New Cape Hotel,3.9,Kanyakumari,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Room service, Airport shuttle, Full-service laundry, Accessible",1177.0
Arunachala Inn,4.5,Kanyakumari,"Free Wi-Fi, Free parking, Air conditioning, Breakfast, Beach access, Airport shuttle, 0, 0, 0",2015.0
Hotel Melody Park,4.0,Kanyakumari,"2-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry",1016.0
Hotel Sivamurugan Kanyakumari,4.0,Kanyakumari,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",1357.0
Hotel Sea View,4.0,Kanyakumari,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Beach access, Bar, Restaurant, Room service",4845.0
Hotel Sky Ark,4.0,Kanyakumari,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Kitchen, Airport shuttle",743.0
KKM Kanyakumari,4.4,Kanyakumari,"Free parking, Air conditioning, Breakfast, Wi-Fi, Room service, Smoke-free, 0, 0, 0",1179.0
Hotel Samudra,3.9,Kanyakumari,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Beach access, Kitchen, Airport shuttle",2019.0
Hotel Sunview,3.9,Kanyakumari,"Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry, Kid-friendly, 0, 0, 0",1773.0
The Coral - Kanyakumari,4.4,Kanyakumari,"0, 0, 0, 0, 0, 0, 0, 0, 0",3495.0
Hotel Sun Park,3.9,Kanyakumari,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Airport shuttle, Full-service laundry",1769.0
"TTDC Hotel Tamil Nadu, Kanyakumari",4.5,Kanyakumari,"0, 0, 0, 0, 0, 0, 0, 0, 0",2730.0
Hotel Singaar International,3.5,Kanyakumari,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Bar, Restaurant, Room service",2350.0
Rehoboth Home Stay - Deluxe Double or Twin Room,4.0,Kanyakumari,"House, Sleeps 2, 1 bedroom, 1 bathroom, 1 bed, Air conditioning, Airport shuttle, Kid-friendly, Crib",1427.0
Zostel Srinagar,4.5,Kashmir,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Smoke-free, 0, 0",2690.0
"The Montreal, Srinagar- Best Hotels/4 Star Hotels/Hotel Near Dal Lake/Hotel Near Mughal Garden",4.4,Kashmir,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible",8991.0
Floating Heaven Group Of House Boats,4.3,Kashmir,"Sleeps 4, 1 bedroom, Fireplace, Cable TV, Free Wi-Fi, No air conditioning, No crib, No elevator, No fitness center",5306.0
Naaz Kashmir (A Luxury Houseboat),3.3,Kashmir,"Sleeps 8, 2 bedrooms, Air conditioning, Fireplace, Cable TV, Free Wi-Fi, No crib, No elevator, No fitness center",11968.0
Taj Palace Group Of House Boats,2.6,Kashmir,"Sleeps 5, 1 bedroom, Fireplace, Cable TV, Free Wi-Fi, No air conditioning, No crib, No elevator, No fitness center",1390.0
Colonels Retreat,4.8,Kashmir,"Sleeps 4, 2 bedrooms, Air conditioning, Airport shuttle, Smoke-free, Free parking, Free Wi-Fi, No beach access, No elevator",2100.0
Taj Palace Group of House Boats,3.5,Kashmir,"Sleeps 10, Kitchen, Cable TV, No air conditioning, No airport shuttle, No beach access, No elevator, No fireplace, No fitness center",1359.0
"Vivanta Dal View, Srinagar",4.5,Kashmir,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa",28656.0
The Khyber Himalayan Resort & Spa,4.6,Kashmir,"5-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",53089.0
Jamal Resorts,4.0,Kashmir,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle",4215.0
Hotel Village Walk,4.4,Kashmir,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly",9010.0
Hotel Lidder Spring Resorts,4.4,Kashmir,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Airport shuttle",6850.0
"The Orchard Retreat & Spa, Srinagar",4.3,Kashmir,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",13794.0
Hotel New Green View Srinagar (Ghulam),3.8,Kashmir,"0, 0, 0, 0, 0, 0, 0, 0, 0",723.0
Hotel Taj Residency,3.8,Kashmir,"Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry, 0, 0",2290.0
Hotel Himalayan Resort,4.1,Kashmir,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pet-friendly, Bar, Restaurant, Room service, Kitchen",3920.0
Taj Palace Houseboat || Kashmir Glory Travels,4.1,Kashmir,"Free breakfast, Free Wi-Fi, Kitchen, Full-service laundry, Kid-friendly, 0, 0, 0, 0",2097.0
Royal Hillton Pahalgam,4.3,Kashmir,"Free breakfast, Wi-Fi, Free parking, Pet-friendly, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry",24156.0
"Welcomhotel By ITC Hotels, Pine N Peak, Pahalgam - Premium Resort Overlooking Lidder River And Snow Topped Mountains",4.7,Kashmir,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Fitness center, Spa, Restaurant",26296.0
Hotel Heevan,4.2,Kashmir,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly",64900.0
The LaLiT Grand Palace Srinagar,4.3,Kashmir,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",25370.0
"Radisson Blu Hotel, Jammu",4.3,Kashmir,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",6440.0
"Summit Namnang Courtyard & Spa, Gangtok",4.1,Sikkim,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Spa, Restaurant, Room service, Kitchen, Airport shuttle",4846.0
